Simulation results - aggregated,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Occupancy (normalised),Activity (normalised),Total electricity demand,Total PV output,Total net electricity demand,Thermal demand for space heating,Thermal demand for hot water,Passive solar gains,Average internal building node temperature,Hot water demand (litres),Average hot water temperature in hot water tank,Space heating timer state (normalised),Space heating thermostat state (normalised),Hot water timer state (normalised),Hot water thermostat state (normalised),Fuel flow rate (gas),Solar thermal collector gains,Self-consumption,Average hot water demand,Average gas demand,Space cooling timer state (normalised),Space cooling thermostat state (normalised),Average heating thermostat set point,Average cooling thermostat set point,Electricity used in heating or cooling
,,,,Pe,Ppv,Pnet,φspace,φwater,φs,θi,,θcyl,,,,,mfuel,,Pself,,,,,,,
,,,,kW,kW,kW,kW,kW,W,°C,ltr.min-1,°C,,,,,m3/h,kW,kW,ltr.min-1,m3/h,,,°C,°C,kW
,0.39375,0,1,0.248,0.06507898765522051,0.1829210123447795,0,0,0.045156431729738176,14.315948512549069,0,45.015859396602615,0,1,0,0,0,0,0.06507898765522051,0,0,0,0,,,
,0.39444444444444443,0,1,0.248,0.10914407150126262,0.13885592849873737,0,0,0.07662948859041556,14.297962510491539,0,45.01059655473678,0,1,0,0,0,0,0.10914407150126262,0,0,0,0,,,
,0.3951388888888889,0,1,0.248,0.10968979707689647,0.13831020292310353,0,0,0.07790289266697416,14.280366809364427,0,45.00533153175777,0,1,0,0,0,0,0.10968979707689647,0,0,0,0,,,
,0.3958333333333333,0,1,0.248,0.11010273782192323,0.13789726217807677,0,0,0.07907810678081822,14.263165263476136,0,45.00006439494822,0,1,0,0,0,0,0.11010273782192323,0,0,0,0,,,
,0.39652777777777776,0,1,0.248,0.08398750027715329,0.1640124997228467,0,0,0.0609855812978747,14.245079711540159,0,44.994795212239964,0,1,0,0,0,0,0.08398750027715329,0,0,0,0,,,
,0.3972222222222222,0,1,0.248,0.08842645006696294,0.15957354993303705,0,0,0.06489881594861253,14.22759158455294,0,44.98952383243984,0,1,0,0,0,0,0.08842645006696294,0,0,0,0,,,
,0.39791666666666664,0,1,0.248,0.0904516769030948,0.1575483230969052,0,0,0.06708182996811023,14.210554463756525,0,44.984250358340205,0,1,0,0,0,0,0.0904516769030948,0,0,0,0,,,
,0.39861111111111114,0,1,0.248,0.08989419452681088,0.15810580547318911,0,0,0.06735176342732278,14.19383122340878,0,44.97897486761542,0,1,0,0,0,0,0.08989419452681088,0,0,0,0,,,
,0.3993055555555556,0,1,0.248,0.09445902533876328,0.15354097466123673,0,0,0.07148068856878609,14.177667649215442,0,44.97369741441927,0,1,0,0,0,0,0.09445902533876328,0,0,0,0,,,
,0.4,0,1,0.248,0.09376187429081868,0.15423812570918133,0,0,0.07164761799397197,14.161785255475564,0,44.96841809503095,0,1,0,0,0,0,0.09376187429081868,0,0,0,0,,,
,0.40069444444444446,0,1,0.248,0.09294063905792706,0.15505936094207295,0,0,0.07169961410030076,14.146171353609324,0,44.963136957972736,0,1,0,0,0,0,0.09294063905792706,0,0,0,0,,,
,0.4013888888888889,0,1,0.248,0.0864209002585363,0.1615790997414637,0,0,0.06729366439941745,14.130525540900065,0,44.95785404958342,0,1,0,0,0,0,0.0864209002585363,0,0,0,0,,,
,0.40208333333333335,0,1,0.248,0.08808886130056674,0.15991113869943324,0,0,0.06922007661666325,14.115267319752405,0,44.95256936469622,0,1,0,0,0,0,0.08808886130056674,0,0,0,0,,,
,0.4027777777777778,0,1,0.063,0.09263876681440011,-0.029638766814400114,0,0,0.07344695222017365,14.088431857695598,0,44.94728297005994,0,1,0,0,0,0,0.063,0,0,0,0,,,
,0.40347222222222223,0,1,0.063,0.09138567420922906,-0.028385674209229064,0,0,0.07308798273016433,14.062300640610756,0,44.94199288129782,0,1,0,0,0,0,0.063,0,0,0,0,,,
,0.4041666666666667,0,1,0.063,0.08701349186842268,-0.024013491868422675,0,0,0.07018765682547991,14.036552563684479,0,44.936699219770844,0,1,0,0,0,0,0.063,0,0,0,0,,,
,0.4048611111111111,0,1,0.063,0.08241969106590788,-0.019419691065907883,0,0,0.06703989145275942,14.011160007880484,0,44.93140205177266,0,1,0,0,0,0,0.063,0,0,0,0,,,
,0.40555555555555556,0,1,0.258,0.07760679874420301,0.180393201255797,0,0,0.06364356096002166,13.99884802741543,0,44.92610143885085,0,1,0,0,0,0,0.07760679874420301,0,0,0,0,,,
,0.40625,0,1,0.258,0.2839983452199554,-0.025998345219955355,0,0,0.23477363732540854,13.99778579817099,0,44.920799623980315,0,1,0,0,0,0,0.258,0,0,0,0,,,
,0.40694444444444444,0,1,0.258,0.2789547654323193,-0.020954765432319278,0,0,0.23242063835332044,13.996301760550242,0,44.91549853589589,0,1,0,0,0,0,0.258,0,0,0,0,,,
