Global climate model output (irradiance and temperature shared by all dwellings),,,,,,,,"ARMA Model Output, parameter: aTemperatureYearlyArray",,,,,,,
Time of day,Clearness Index,Clear sky beam radiation at surface (plane tracking sun),Outdoor global radiation (horizontal),Outdoor temperature,,,,Day Of Year,Array 1,Array 2,Array 3,Array 4,Array 5,Array 6,Array 7
,,"Go, clearsky",Go,θo,,,,,,,,,,,
,,Wm-2,Wm-2,°C,,,,1,,,,,,,
22:36:00,0.69,0,0,0,,,,,,,,,,,
22:37:00,0.71,0,0,0,,,,,,,,,,,
22:38:00,0.52,0,0,0,,,,,,,,,,,
22:39:00,0.52,0,0,0,,,,,,,,,,,
22:40:00,0.35,0,0,0,,,,,,,,,,,
22:41:00,0.28,0,0,0,,,,,,,,,,,
22:42:00,0.29,0,0,0,,,,,,,,,,,
22:43:00,0.28,0,0,0,,,,,,,,,,,
22:44:00,0.29,0,0,0,,,,,,,,,,,
22:45:00,0.3,0,0,0,,,,,,,,,,,
22:46:00,0.31,0,0,0,,,,,,,,,,,
22:47:00,0.28,0,0,0,,,,,,,,,,,
22:48:00,0.28,0,0,0,,,,,,,,,,,
22:49:00,0.28,0,0,0,,,,,,,,,,,
22:50:00,0.28,0,0,0,,,,,,,,,,,
22:51:00,0.25,0,0,0,,,,,,,,,,,
22:52:00,0.21,0,0,0,,,,,,,,,,,
22:53:00,0.2,0,0,0,,,,,,,,,,,
22:54:00,0.2,0,0,0,,,,,,,,,,,
22:55:00,0.2,0,0,0,,,,,,,,,,,
22:56:00,0.22,0,0,0,,,,,,,,,,,
22:57:00,0.2,0,0,0,,,,,,,,,,,
22:58:00,0.21,0,0,0,,,,,,,,,,,
22:59:00,0.22,0,0,0,,,,,,,,,,,
23:00:00,0.21,0,0,0,,,,,,,,,,,
23:01:00,0.21,0,0,0,,,,,,,,,,,
23:02:00,0.22,0,0,0,,,,,,,,,,,
23:03:00,0.21,0,0,0,,,,,,,,,,,
23:04:00,0.21,0,0,0,,,,,,,,,,,
23:05:00,0.23,0,0,0,,,,,,,,,,,
23:06:00,0.23,0,0,0,,,,,,,,,,,
23:07:00,0.23,0,0,0,,,,,,,,,,,
23:08:00,0.23,0,0,0,,,,,,,,,,,
23:09:00,0.22,0,0,0,,,,,,,,,,,
23:10:00,0.2,0,0,0,,,,,,,,,,,
23:11:00,0.2,0,0,0,,,,,,,,,,,
23:12:00,0.2,0,0,0,,,,,,,,,,,
23:13:00,0.25,0,0,0,,,,,,,,,,,
23:14:00,0.25,0,0,0,,,,,,,,,,,
23:15:00,0.25,0,0,0,,,,,,,,,,,
23:16:00,0.24,0,0,0,,,,,,,,,,,
23:17:00,0.23,0,0,0,,,,,,,,,,,
23:18:00,0.19,0,0,0,,,,,,,,,,,
23:19:00,0.19,0,0,0,,,,,,,,,,,
23:20:00,0.2,0,0,0,,,,,,,,,,,
23:21:00,0.18,0,0,0,,,,,,,,,,,
23:22:00,0.19,0,0,0,,,,,,,,,,,
23:23:00,0.2,0,0,0,,,,,,,,,,,
23:24:00,0.21,0,0,0,,,,,,,,,,,
23:25:00,0.21,0,0,0,,,,,,,,,,,
23:26:00,0.21,0,0,0,,,,,,,,,,,
23:27:00,0.21,0,0,0,,,,,,,,,,,
23:28:00,0.21,0,0,0,,,,,,,,,,,
23:29:00,0.21,0,0,0,,,,,,,,,,,
23:30:00,0.21,0,0,0,,,,,,,,,,,
23:31:00,0.24,0,0,0,,,,,,,,,,,
23:32:00,0.22,0,0,0,,,,,,,,,,,
23:33:00,0.2,0,0,0,,,,,,,,,,,
23:34:00,0.2,0,0,0,,,,,,,,,,,
23:35:00,0.21,0,0,0,,,,,,,,,,,
23:36:00,0.2,0,0,0,,,,,,,,,,,
23:37:00,0.18,0,0,0,,,,,,,,,,,
23:38:00,0.22,0,0,0,,,,,,,,,,,
23:39:00,0.22,0,0,0,,,,,,,,,,,
23:40:00,0.2,0,0,0,,,,,,,,,,,
23:41:00,0.21,0,0,0,,,,,,,,,,,
23:42:00,0.22,0,0,0,,,,,,,,,,,
23:43:00,0.2,0,0,0,,,,,,,,,,,
23:44:00,0.19,0,0,0,,,,,,,,,,,
23:45:00,0.19,0,0,0,,,,,,,,,,,
23:46:00,0.18,0,0,0,,,,,,,,,,,
23:47:00,0.17,0,0,0,,,,,,,,,,,
23:48:00,0.15,0,0,0,,,,,,,,,,,
23:49:00,0.15,0,0,0,,,,,,,,,,,
23:50:00,0.47,0,0,0,,,,,,,,,,,
23:51:00,0.48,0,0,0,,,,,,,,,,,
23:52:00,0.46,0,0,0,,,,,,,,,,,
23:53:00,0.49,0,0,0,,,,,,,,,,,
23:54:00,0.59,0,0,0,,,,,,,,,,,
23:55:00,0.59,0,0,0,,,,,,,,,,,
23:56:00,0.54,0,0,0,,,,,,,,,,,
23:57:00,0.52,0,0,0,,,,,,,,,,,
23:58:00,0.53,0,0,0,,,,,,,,,,,
23:59:00,0.57,0,0,0,,,,,,,,,,,
