Simulation results - aggregated,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Occupancy (normalised),Activity (normalised),Total electricity demand,Total PV output,Total net electricity demand,Thermal demand for space heating,Thermal demand for hot water,Passive solar gains,Average internal building node temperature,Hot water demand (litres),Average hot water temperature in hot water tank,Space heating timer state (normalised),Space heating thermostat state (normalised),Hot water timer state (normalised),Hot water thermostat state (normalised),Fuel flow rate (gas),Solar thermal collector gains,Self-consumption,Average hot water demand,Average gas demand,Space cooling timer state (normalised),Space cooling thermostat state (normalised),Average heating thermostat set point,Average cooling thermostat set point,Electricity used in heating or cooling
,,,,Pe,Ppv,Pnet,φspace,φwater,φs,θi,,θcyl,,,,,mfuel,,Pself,,,,,,,
,,,,kW,kW,kW,kW,kW,W,°C,ltr.min-1,°C,,,,,m3/h,kW,kW,ltr.min-1,m3/h,,,°C,°C,kW
,0.22847222222222222,0.9166666666666666,0.027777777777777776,2.534,0,2.534,8.105739461907469,0.18392307682099093,0,16.225663040717304,0,57.998331005557304,0.1,1,0.15,0.15,0.9947595046474152,0,0,0,0.049737975232370765,0,0,,,
,0.22916666666666666,0.8888888888888888,0.027777777777777776,2.663,0,2.663,21.749999999999996,0.1838580829158289,0,16.21805942416961,0,57.99222059437998,0.15,1,0.2,0.15,2.6320629699498994,0,0,0,0.13160314849749497,0,0,,,
,0.2298611111111111,0.8888888888888888,0.027777777777777776,2.663,0,2.663,21.749999999999996,0.18378754633594926,0,16.21060704943796,0,57.98610952415845,0.15,1,0.2,0.15,2.6320545055603137,0,0,0,0.1316027252780157,0,0,,,
,0.23055555555555557,0.8888888888888888,0.027777777777777776,2.541,0,2.541,43.49999999999999,0.18376215426519218,0,16.202958058402658,0,57.97999807890143,0.15,1,0.25,0.15,5.242051458511822,0,0,0,0.26210257292559114,0,0,,,
,0.23125,0.8888888888888888,0.027777777777777776,2.363,0,2.363,41.79624148102933,0.18378783537817014,0,16.19696230568678,0,57.973886516814375,0.15,1,0.25,0.15,5.0376035179689005,0,0,0,0.251880175898445,0,0,,,
,0.23194444444444445,0.8888888888888888,0.027777777777777776,2.373,0,2.373,43.49999999999999,0.18384825020761705,0,16.193329840269946,0,57.967775319807934,0.2,1,0.25,0.15,5.242061790024914,0,0,0,0.26210308950124567,0,0,,,
,0.2326388888888889,0.8888888888888888,0.027777777777777776,2.373,0,2.373,43.49999999999999,0.1839399564576796,0,16.1941993882074,0,57.96166507176262,0.2,1,0.25,0.15,5.242072794774922,0,0,0,0.26210363973874606,0,0,,,
,0.23333333333333334,0.8888888888888888,0.027777777777777776,2.373,0,2.373,43.49999999999999,0.18405968492953492,0,16.199257956627847,0,57.95555670441648,0.2,1,0.25,0.15,5.2420871621915435,0,0,0,0.26210435810957716,0,0,,,
,0.23402777777777778,0.8888888888888888,0.027777777777777776,2.004,0,2.004,39.79773950808303,0.18420444168291705,0,16.207028894879965,0,57.949451078583614,0.2,1,0.25,0.15,4.797833273971914,0,0,0,0.23989166369859571,0,0,,,
,0.23472222222222222,0.8888888888888888,0.027777777777777776,2.064,0,2.064,21.749999999999996,0.1843898551248401,0,16.21794047667147,0,57.94334889109568,0.2,1,0.2,0.15,2.6321267826149803,0,0,0,0.131606339130749,0,0,,,
,0.23541666666666666,0.8888888888888888,0.027777777777777776,2.064,0,2.064,21.749999999999996,0.18458845516912062,0,16.227851688816173,0,57.93725075511132,0.2,1,0.2,0.15,2.6321506146202944,0,0,0,0.13160753073101472,0,0,,,
,0.2361111111111111,0.8888888888888888,0.05555555555555555,2.067,0,2.067,21.749999999999996,0.18480433279856134,0,16.237090833966057,0,57.931156597173086,0.15,1,0.2,0.15,2.632176519935827,0,0,0,0.13160882599679136,0,0,,,
,0.23680555555555555,0.8888888888888888,0.05555555555555555,2.007,0,2.007,21.749999999999996,0.18503536424667483,0,16.24530443532744,0,57.92506638798081,0.15,1,0.2,0.15,2.6322042437096007,0,0,0,0.13161021218548002,0,0,,,
,0.2375,0.8888888888888888,0.05555555555555555,2.057,0,2.057,21.749999999999996,0.1852855652659182,0,16.252922689819385,0,57.91898006059044,0.15,1,0.2,0.15,2.63223426783191,0,0,0,0.1316117133915955,0,0,,,
,0.23819444444444443,0.8888888888888888,0.05555555555555555,2.237,0,2.237,19.234576257667864,0.18554219664590246,0,16.260415783628837,0,57.912897549022,0.15,1,0.2,0.15,2.3304142145176527,0,0,0,0.11652071072588263,0,0,,,
,0.2388888888888889,0.8888888888888888,0.05555555555555555,2.337,0,2.337,0,0.1858088883971536,0,16.26726502675266,0,57.90681888865306,0.15,1,0.15,0.15,0.022297066607658435,0,0,0,0.0011148533303829218,0,0,,,
,0.23958333333333334,0.8888888888888888,0.05555555555555555,2.126,0,2.126,21.749999999999996,0.18608417383564466,0,16.270704612187426,0,57.900744017555795,0.15,1,0.2,0.15,2.632330100860277,0,0,0,0.13161650504301386,0,0,,,
,0.24027777777777778,0.8888888888888888,0.05555555555555555,2.186,0,2.186,19.6853226746166,0.1863667719346043,0,16.274235004640534,0,57.894672392354515,0.15,1,0.2,0.15,2.384602733586145,0,0,0,0.11923013667930724,0,0,,,
,0.24097222222222223,0.8888888888888888,0.05555555555555555,2.286,0,2.286,0,0.18664963182014593,0,16.277737021542997,0,57.88860402955559,0.15,1,0.15,0.15,0.02239795581841752,0,0,0,0.001119897790920876,0,0,,,
